id,价格,评价,评价日期,票务类型,评论,
Fpk458552482,425,1,2021.06.08,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,开发票麻烦，还要加微信，等工作时间,
nTa478261812,425,5,2021.06.10,华山景区往返直通车不限人群票（周内）,性价比高，服务好,
尧尧9188,425,5,2021.03.07,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,行在华山之巅，是一曲最美的壮歌，亦是一场与自己的意志力的挑战。但是真正完成了挑战，心中只留下四个字——不虚此行。我相信这只是刚刚开始，期待再来一次与华山美丽的邂逅。,
vSH752133243,425,5,2021.06.10,华山景区往返直通车不限人群票（周内）,挺好呢,
OZB639070565,425,5,2021.06.09,华山风景名胜区门票成人票,特别好,
vhH654784809,425,4,2021.06.07,华山风景名胜区西峰索道单程票,还不错，大概要坐十几分钟，可以欣赏美景。,
Victorzsl,425,3,2021.06.04,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,风景很好，很值得一去的地方，还会再来,
Pip266575696,425,1,2021.03.23,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,很一般，山光秃秃的，没有稀有植被，连鸟都没几只，索道还可以吧，就是好贵，最不好的一点，凭什么长空栈道不让1个人玩，那还有个屁玩的了，景色比你好看，比你便宜的不是太多了，白瞎我400多元，浪费。,
Fga627986445,425,3,2021.05.22,（经典玩法不走回头路）华山门票+单程西峰索道票+单程北峰索道票+单程北峰索道专线巴士票+单程西峰索道专线巴士票,人太多了，在下面排队进去就排了几个小时。山上风景不错！上下索道都要排好长时间。感觉玩的时间没有排队时间长,
Etm967104990,425,4,2021.05.09,华山风景名胜区西峰索道单程票,不错，值得一去,
李兆卿,425,1,2021.04.29,华山风景名胜区成人门票+单程西峰进山车票,①能网上买票却不支持网上开发票②山上酒店未入住不支持当天退③到景区后必须坐景区内的大巴才能到山脚下，大巴另收费，学学云台山吧，景区内摆渡大巴免费随时上下观景点④缆车旁的店铺泡面比黄山还贵,
adleryaang,425,3,2021.06.03,华山风景名胜区（徒步登山）门票成人票, ,
撡0000撡,425,3,2021.06.05,（地推）华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,不怕累的可以体验一下。真是累死人啊！,
PuL443162969,425,4,2021.06.05,华山风景名胜区西峰票+北峰票 - 往返索道票+车票（西上北下）,玩的开心快乐，华山风景尽收眼底,
gcr715941250,425,5,2021.06.08,华山风景名胜区票门票（徒步登山）,不错,
小猫lovers,425,4,2021.05.22,（经典玩法不走回头路）华山门票+单程西峰索道票+单程北峰索道票+单程北峰索道专线巴士票+单程西峰索道专线巴士票, ,
OjU538550348,425,5,2021.06.04,华山风景名胜区票门票（徒步登山）,好 很好 非常好 越来越远 明天会更好,
蹨念,425,5,2021.03.20,华山风景名胜区西峰索道单程票,本来我是想西上北下的，但迫于和朋友旅行，行程安排得比较满，不得不西上西下，在美团上买缆车票有优惠，我和我朋友都是第一次坐缆车，比较兴奋，在缆车上的还有别人，缆车还是比较安全的，注意在缆车内尽量不要站立起来摇晃,
在终点等你丶,425,5,2021.06.07,华山景区往返直通车不限人群票（周内）,景色很好，服务很好,
Mr丶！,425,5,2021.05.20,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,华山 奇山峻岭,
未知后卫666,425,5,2021.05.04,华山风景名胜区门票学生票,爆赞「华山西峰」「华山北峰」「长空栈道」「华山南峰」「华山东峰」「华山中峰」「华山西岳庙」「华山苍龙岭」「百尺峡」「鹞子翻身」「老君犁沟」「天下第一洞房」「千尺幢」「华山玉泉院」「斧劈石」「金锁关」,
masudashinbe,425,5,2021.05.31,华山风景名胜区门票+西峰摆渡车+西峰单程索道+关帝庙成人票,征服四座山峰，风光很美，角度不同，景色不同,
y130707,425,5,2021.06.05,华山风景名胜区（徒步登山）门票成人票,晚上爬山不害怕，很喜欢,
UWL543985745,425,5,2021.04.09,华山景区往返直通车不限人群票（周内）,药蕾导游讲解的非常细致非常全面，行程安排合理，服务非常周到，五星好评。,
Mnt130545587,425,5,2021.04.23,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,乘西峰缆车上山，华为之险之美一览无余，非常棒。,
二百gg来斤,425,3,2021.05.25,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,还好，建议跟体力不太好的一起去的话还是坐缆车比较合适，要不然真的坚持不住,
厦萌疯韵,425,4,2021.06.06,华山景区往返直通车不限人群票（周末）,导游推荐还不错,
吃货的旅程.,425,5,2021.06.04,华山风景名胜区西峰索道单程票,必去,
吃货的旅程.,425,5,2021.06.04,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,必去,
吃货的旅程.,425,5,2021.06.04,华山风景名胜区西峰索道单程票,必去,
Ejx659491466,425,5,2021.06.04,华山景区往返直通车不限人群票（周内）,导游非常好，强烈推荐,
dsj33521,425,5,2021.05.29,华山风景名胜区门票学生票,华山是个好地方，强烈推荐大家去一下 ，看个日出，真的很不错,
y130707,425,5,2021.06.05,华山风景名胜区西峰索道单程票,日出很美,
简爱587,425,5,2021.06.03,华山景区往返直通车不限人群票（周内）,导游服务好，负责任,
遥远的F4,425,5,2021.04.18,华山风景名胜区门票成人票,很值得一去，也很累！,
chenlufeng119,425,5,2021.06.03,华山风景名胜区西峰索道单程票,很震撼，有过山车的赶脚，推荐一试,
aws939524504,425,5,2021.06.04,华山景区往返直通车不限人群票（周末）,很好哦，导游很搞笑。,
大蛋糕lq,425,5,2021.06.03,华山景区往返直通车不限人群票（周内）,导游很好，一路讲解的很详细,
XnD879482640,425,3,2021.05.30,华山风景名胜区门票学生票,景区内基础设施配备齐全，是一次很不错的旅行,
田宇9573,425,3,2021.05.24,华山风景名胜区票门票（徒步登山）,主要是去的那天天气不好，下着雨，第二天大雾也没看上日出，建议出行先看天气情况,
匿名用户,425,4,2021.03.29,华山风景名胜区西峰索道单程票,服务很贴心吧。很满意，赞赞赞。,
匿名用户,425,1,2021.04.29,华山风景名胜区西峰索道单程票,都啥年代了还不支持电子发票，能网上买票为啥不能网上开发票，要进景区还得坐景区的大巴才能到门口，卡段收费体验真差。山上的酒店未入住还不让当天退房，再也不去华山了。,
简爱587,425,5,2021.06.03,华山景区往返直通车不限人群票（周内）,特别好,
Hae617836643,425,5,2021.05.29,华山风景名胜区（徒步登山）门票成人票,价格和服务都挺好，个人感觉不错哈，下次还来,
vzW371613273,425,4,2021.03.15,华山风景名胜区西峰索道单程票,服务挺好的，不过山太陡山了，有点危险「华山西峰」「华山北峰」「长空栈道」，不过山挺好的，就是有点危险，要多带一点衣服，穿厚点，晚上特别冷，又累又困的，太难受了「华山南峰」「华山东峰」「华山中峰」「华山西岳庙」挺好玩的，好有意义，tinghaode,
hangshen9,425,5,2021.04.14,华山风景名胜区门票成人票,长空栈道必须两人同行签字才能上，很遗憾一个人没去成,
HkX893605244,425,5,2021.06.04,(地推)华山风景名胜区单程北峰索道票,77号服务真好,
tlK767431006,425,1,2021.05.30,华山风景名胜区西峰索道单程票,不推荐美团买票 客服服务很差很不作为,
菲常美丽的小兔子,425,5,2021.02.27,华山景区往返直通车不限人群票（周末）,服务周到，又很热情，提前告诉我们上车的地点，下车地点还有注意事项，导游很热情，还会分发手套和水，总之是一次不错的体验，想要去华山的朋友们，赶紧报这个了，这个很方便的，而且是自由行，没有额外收费的，都是自愿的,
DTB764593445,425,4,2021.05.28,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,景区风景好，设施完备，玩得很开心。,
gLm138475845,425,1,2021.05.09,华山风景名胜区（徒步登山）门票成人票,这个景区真的管理很差劲，几乎没有看到工作人员，而且厕所使用也很不方便，不是坏了就是不开，里面的个别商饭真的是太差劲啦,
hnN827700073,425,1,2021.05.04,华山景区往返直通车不限人群票（周末）,这是坑店，建议大家不要上当，就一个华山景区的直通车，是哪里到哪里的都不知道。订票后两小时左右都不能退票了。而且客服电话也打不通。太坑了,
wyy0430metoo,425,3,2021.06.01,华山风景名胜区-门票,第一次去华山，还不错，，，，，，,
wyy0430metoo,425,3,2021.06.01,华山风景名胜区往返北峰索道票,索道很刺激，，，，，，，，，还不错,
yNq328295669,425,5,2021.05.29,华山风景名胜区（徒步登山）门票成人票,晚上去挑战下，爬到最高峰看日出。,
戒怯,425,3,2021.05.26,华山风景名胜区门票成人票,登山时，山上有雾，然后又遇到大雨，没看到风景，也没法评论,
leehu1986,425,4,2021.05.19,华山风景名胜区西峰索道单程票,西峰索道名不虚传，就是太贵了，应该是目前国内最贵的单程索道,
Ocj974436556,425,1,2021.05.03,华山景区往返直通车不限人群票（周末）,没有赶上车，还不能退票，跟美团客服联系说，规定不能退，那我的票买时也没有说规定不能退！,
真的好看,425,5,2021.05.29,华山景区往返直通车不限人群票（周末）,华山很美，导游小姐姐也很美,
不争即是争,425,5,2021.04.07,华山风景名胜区门票成人票,我们是依次 北→东→南→西 大概用了八九个小时  体力不好的建议从西峰开始往北峰爬,
nJB506271355,425,5,2021.05.29,华山景区往返直通车不限人群票（周末）,很开心的一天，导游非常负责!,
我是小白菜啊啊啊,425,5,2021.01.11,华山风景名胜区门票+北峰上行车票成人票,1月6日早上从西安市区打滴滴到高铁站，坐高铁到华山北站，出站要扫当地的健康码。最开始定的攻略西峰上北峰下，然而去到后被告知西峰索道检修，持续到26号。只能从北峰上去，没有戴毛线帽子，耳朵冷的不行。中途雪景很漂亮，爬到中峰左右就折回去了，因为眼镜一直结冰，穿的衣服太厚重了，穿着靴子的我脚像结了冰一样冷。后来的人们记得穿好保暖，带齐装备，这个季节爬山太累了,
小茶。,425,4,2021.04.29,华山景区往返直通车不限人群票（周内）,很方便，从西安直接到华山口，还帮忙代买门票，然后爬完山，开心回市区了。,
oWF393795519,425,5,2021.04.09,华山景区往返直通车不限人群票（周内）, ,
hhP196575355,425,1,2021.05.10,华山风景名胜区（徒步登山）门票成人票,趴着趴着没路灯了，黑灯瞎火往上摸,
niwenbo,425,5,2021.04.07,（地推）华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,名不虚传，美景天城，无法形容她的秀美，一定要亲身感受，图片，视频拍不出来她的美,
uvf233261090,425,3,2021.03.08,华山风景名胜区票门票（徒步登山）,门票超贵，贵的离谱，徒步要花钱，还要花一百多块钱，几十块钱还可以接受！建议降低价格！,
