id,价格,评价,评价日期,票务类型,评论,,,,,,,,,,,,
王春霞986,42,4,2021.06.18,颐和园旺季成人（下午场门票）,颐和园自万寿山顶的智慧海向下，由佛香阁、德辉殿、排云殿、排云门、云辉玉宇坊，构成了一条层次分明的中轴线。山下是一条长700多米的“长廊”，长廊枋梁上有彩画8000多幅，号称 “世界第一廊”。长廊之前是昆明湖。昆明湖的西堤是仿照西湖的苏堤建造的。,,,,,,,,,,,,
Gjg607121165,42,5,2021.09.12,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,人帅，知识丰富幽默，很有人情味,,,,,,,,,,,,
OOQ593446955,42,5,2021.09.12,颐和园学生门票+导游讲解服务（9:00-15:00入园）,服务很不错，可以去，经济实惠，建议去，嗯呐,,,,,,,,,,,,
oiw707331104,42,5,2021.09.16,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天好,,,,,,,,,,,,
EgV147068869,42,4,2021.07.28,颐和园旺季优惠（上午场门票）,皇家园林，多次来玩都有兴趣和向往。,,,,,,,,,,,,
匿名用户,42,4,2021.07.23,颐和园旺季成人（上午场门票）,设备设施设置合理，环境优美，是周末旅游休闲的好地方！,,,,,,,,,,,,
dlz丁,42,3,2021.09.12,颐和园旺季优惠（上午场门票）,就是开不了发票…………！！！！！！,,,,,,,,,,,,
mom672829958,42,5,2021.08.12,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）, ,,,,,,,,,,,,
zFb296915571,42,5,2021.07.31,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,好，夏天很照顾我们，尽量找阴凉地和休息的地方讲解。讲解也很有趣,,,,,,,,,,,,
Wonwoo全,42,4,2021.09.12,颐和园旺季优惠（上午场门票）,颐和园很漂亮，吊打后海了,,,,,,,,,,,,
我爱我家9026,42,3,2021.07.19,颐和园旺季成人（上午场门票）,建议不要假期去玩，人太多影响心情。,,,,,,,,,,,,
白夫人0815,42,3,2021.08.19,颐和园旺季成人（上午场门票）,我去的时候有好几个地方在修建 所以有的地方没去了 总体还不错 文化气息很浓厚 门票也不贵 就是去到里面以后有的地方还要单独买票,,,,,,,,,,,,
匿名用户,42,3,2021.09.01,颐和园旺季成人（下午场门票）,环境还是挺好的，就是离市中心有点远，然后就是我们去的时候很多地方都在维修，很多地方都没有进去看,,,,,,,,,,,,
BPD936301988,42,2,2021.09.11,颐和园旺季成人（下午场门票）,环境还行，有些工作人员态度很差,,,,,,,,,,,,
NMy790999394,42,5,2021.07.26,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,不错的一次旅游体验，讲解翔实深入，也会照顾大家，下次有机会还联系她。,,,,,,,,,,,,
滕笑笑smile,42,4,2021.09.05,颐和园旺季成人（下午场门票）,好多在建的，整体还行，挺累的，挺大，挺好看的，好评吧,,,,,,,,,,,,
wFC148201605,42,5,2021.07.23,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,来到经典当地跟团已经成了习惯，但这次运气特好，遇到一个博学多才又特别热情的大姐导游。普通话说得好，吐词清晰，出口成章，一路行来，听她的解说，心情十分舒畅。,,,,,,,,,,,,
匿名用户,42,5,2021.07.26,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,感谢阿红导游姐姐的讲解，生动感人，路线安排非常科学，适合老年人，这次导游令70岁老太太非常满意！！！希望大家多多支持！！！,,,,,,,,,,,,
mcR844828709,42,5,2021.09.11,颐和园旺季成人（下午场门票）,很大的园林，去晚了都没逛完,,,,,,,,,,,,
XCZ510717915,42,5,2021.06.29,颐和园旺季成人票+金牌导游深度讲解（上午场门票）, ,,,,,,,,,,,,
Zrx503407751,42,5,2021.08.05,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）,边导讲解很细致，不虚此行,,,,,,,,,,,,
nqS895343063,42,5,2021.09.15,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,好,,,,,,,,,,,,
nqS895343063,42,5,2021.09.15,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,好,,,,,,,,,,,,
NPT159367113,42,5,2021.06.10,颐和园旺季成人（下午场门票）,颐和园真的风景好美好美啊！可惜就是在下雨，我没逛完，实在太大了！！！下次等天气好了，我有空了，一定再去一次，这次这个雨，给人都下懵了，冷风呼呼地吹，但依旧挡不住它的美色，让人流连忘返，身临其境，很推荐！别去圆明园，来颐和园才对，圆明园一片废墟，啥也看不见，除了那个遗址,,,,,,,,,,,,
zzI623817841,42,4,2021.09.10,颐和园旺季成人（下午场门票）,挺好的约会地点，水边也凉快,,,,,,,,,,,,
v.420,42,4,2021.09.13,颐和园学生门票+导游讲解服务（9:00-15:00入园）,文化韵味深厚,,,,,,,,,,,,
云深不知处h11,42,2,2021.09.11,颐和园旺季优惠（下午场门票）,菜做的很好，分量很足，配送很及时。,,,,,,,,,,,,
匿名用户,42,4,2021.07.23,颐和园旺季成人（上午场门票）,颐和园是周末旅游休闲的好去处，设备设施完好！,,,,,,,,,,,,
匿名用户,42,5,2021.06.27,颐和园旺季优惠（上午场门票）,10年前随旅行团匆忙来过一次，当时的感受已经忘记了。后来看过《颐和园》这部电影后，突然对这个地方异常憧憬，这次终于又踏上了这片土地，天气纵容炎热，心情却无限美好～,,,,,,,,,,,,
iGha,42,5,2021.08.28,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,不错，推荐,,,,,,,,,,,,
VYX246448743,42,5,2021.08.10,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,服务周到，讲解详细，买了4张票，家人一起出游，感受历史文化，很不错。学生也能学习很多历史知识,,,,,,,,,,,,
老河口的,42,5,2021.07.28,颐和园旺季优惠（上午场门票）,环境优美，空气清新。心情愉悦。水质清净。,,,,,,,,,,,,
李敏嘉儿,42,5,2021.07.27,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,崔姐绝对是最有爱心最耐心的五星级导游，讲解的特别详细，还要帮助我们拍照，随时关心老人和孩子，告诉我们所有北京的景点特色，强烈推荐崔姐带你游北京,,,,,,,,,,,,
pni287579445,42,3,2021.09.09,颐和园成人门票+导游讲解服务（9:00-15:00入园）,还可以，景点是经典的，感觉不错吧,,,,,,,,,,,,
sgU594602199,42,3,2021.09.04,颐和园旺季成人（上午场门票）,就我个人而言，感觉不错慢慢逛慢慢看。好不好玩的话，只能说是仁者见仁。,,,,,,,,,,,,
cMF942101938,42,5,2021.08.01,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,边导游的讲解非常风趣幽默，而且服务的态度非常亲和，和家人一般给他好评嗯,,,,,,,,,,,,
WmJ846844211,42,1,2021.08.27,颐和园成人上午场票+紫竹院公园票+皇家御河游直达颐和园单程船票（紫竹院出发）,请大家购买的人做好攻略吧！不要买这个套票！全是套路！没去坐船还不给退票！那个公园一看就很破！,,,,,,,,,,,,
MdL879656652,42,5,2021.07.21,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,阿红姐姐讲得很好，到这种景点还是需要请讲解的，推荐哦~,,,,,,,,,,,,
ULK483743700,42,3,2021.07.10,颐和园成人门票+龙舟船票+导游讲解服务（9:00-15:00入园）,颐和园环境很好，导游会讲解一些风景来源，就是没有去卫生间的时间，走的很快，两个小时就完了，不适合年龄太大的人,,,,,,,,,,,,
格格9998,42,5,2021.08.29,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天金牌导游孙导，极力推荐！讲解幽默风趣细致耐心！来颐和园必选导游！,,,,,,,,,,,,
匿名用户,42,5,2021.07.18,颐和园旺季优惠（上午场门票）,皇家园林，值得一去。,,,,,,,,,,,,
匿名用户,42,4,2021.08.24,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,风景还行,,,,,,,,,,,,
chun9258,42,5,2021.09.03,颐和园旺季成人（上午场门票）,挺好的，非常大气磅礴，震撼的感觉，溜达了一天也没走完，值得去看看,,,,,,,,,,,,
一诺77525453,42,4,2021.09.09,颐和园旺季成人（上午场门票）,值得去，风景真的挺好，建议坐船,,,,,,,,,,,,
nmi980518573,42,5,2021.05.24,颐和园旺季优惠（上午场门票）,「佛香阁」「苏州街」「清晏舫」「荇桥」「画中游」早晨坐第二班动车到北京，还好没到早高峰，地铁直达，到了颐和园刚7点，没有游完，9点多出园正是入园高峰期，想去玩的话一定要早早的去，颐和园开门时间很早，早晨人少，空气也好,,,,,,,,,,,,
zCh738751827,42,5,2021.09.11,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,讲的不错，很认真,,,,,,,,,,,,
EIk648076013,42,5,2021.07.29,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天导游服务态度很好，讲解细致！值得推荐！,,,,,,,,,,,,
sxn489038315,42,5,2021.08.21,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,边导讲的确实很细节，自己转估计全当看风景了,,,,,,,,,,,,
dhX337707269,42,4,2021.07.25,颐和园旺季成人（上午场门票）,环境是体挺好，就是人太多。,,,,,,,,,,,,
李仕龙111,42,5,2021.08.22,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,孙导讲解很详细，风趣幽默非常棒。,,,,,,,,,,,,
haha68763,42,5,2021.08.22,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,设施很不错边导讲解的非常全面，非常的好。,,,,,,,,,,,,
mcR844828709,42,5,2021.09.11,颐和园旺季成人（下午场门票）,很喜欢,,,,,,,,,,,,
R2000123,42,3,2021.09.07,颐和园旺季成人（上午场门票）,很轻松的环境，香薰味道也好闻，高级,,,,,,,,,,,,
张乐乐888,42,5,2021.09.12,颐和园旺季成人（上午场门票）,真好,,,,,,,,,,,,
feng606060,42,4,2021.09.06,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享阿伟导游讲解清晰，有趣,,,,,,,,,,,,
dys618522615,42,4,2021.05.25,颐和园成人门票+导游讲解服务（9:00-15:00入园）,颐和园不错，适合避暑，船是必坐的，导游人挺好的，讲的内容偏历史，导游跟着时间有点短。需要戴耳机，把身份证放在导游那边来抵押耳机，这点很不喜欢，身份证在别人那里就没有安全感，但是坐船之前把耳机上交以后身份证又都还回来了。耳机信号有效距离太短了，离导游超过十几或者二十米就听不到导游说话了。,,,,,,,,,,,,
wBc769198005,42,2,2021.09.07,颐和园门票成人票＋中文手机电子导览,一般吧，景色还可以，也不是特别好那种！,,,,,,,,,,,,
想吃东西的懒货,42,3,2021.06.15,颐和园旺季优惠（下午场门票）,人文与自然，相印成趣。颐和园的美，是多角度的，我相信哪怕是再不具备发现美的人也能领略其中的或壮美或秀美之景，不愧是四大名园之一。,,,,,,,,,,,,
_qq6vw1385617404,42,5,2021.06.27,颐和园旺季成人（下午场门票）,还不错，有我喜欢吃的那个味道，风景很不错一样，不一样的感觉，太喜欢那个感觉了，是我喜欢的风格，很好吃，，风景特别美，有后宫的感觉，环境很不错，态度也很好，呆在这里感觉可以长生不老，还不错的，下次还去，赞！,,,,,,,,,,,,
oQE132704350,42,5,2021.09.10,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天，导游挺有意思,,,,,,,,,,,,
KsL705254595,42,4,2021.09.09,颐和园旺季优惠（下午场门票）,避暑胜地,,,,,,,,,,,,
我爱我家9026,42,3,2021.07.19,颐和园旺季优惠（上午场门票）,不建议假期去，人太多，慢慢游园子太大了。,,,,,,,,,,,,
KsL705254595,42,4,2021.09.09,颐和园旺季成人（下午场门票）,很好,,,,,,,,,,,,
Pcx271787531,42,5,2021.07.21,颐和园旺季优惠（上午场门票）,许导值得推荐，解说风趣幽默，整个旅程愉快,,,,,,,,,,,,
Shihong仙女,42,5,2021.08.01,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,200多年前的西游记图案 真好看啊！边导游的讲解让我们仿佛置身文化长廊。,,,,,,,,,,,,
awesomeew,42,5,2021.08.02,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,边导的服务很好，细致耐心，讲解到位，跟小朋友互动也很好，非常推荐！,,,,,,,,,,,,
odY703513745,42,5,2021.09.11,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,李晓军yyds,,,,,,,,,,,,
TCg35529697,42,5,2021.08.09,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,边导很热情，玩的很开心,,,,,,,,,,,,
【美好】人生,42,4,2021.09.09,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天李晓军,,,,,,,,,,,,
九妹464,42,2,2021.07.22,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）, ,,,,,,,,,,,,
蹦蹦哒哒跳蚤,42,5,2021.06.13,颐和园旺季成人（上午场门票）,环境优雅，就是当天去了风有点大，即使这样也转的开心，第一次来首都北京玩的很愉快，北京路人也很文明，不知道怎么走，问了他们会热情指示，说实话北京小吃比较贵，也许我找不到便宜地方，北京夜晚很美。,,,,,,,,,,,,
qzz366401056,42,2,2021.09.06,颐和园旺季成人（上午场门票）,好多景区项目都在维修看不了，有些遗憾,,,,,,,,,,,,
rabbit0904,42,5,2021.08.21,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,边导讲解超耐心，人也非常好哦,,,,,,,,,,,,
蜜丝yan609,42,5,2021.09.10,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,棒棒哒,,,,,,,,,,,,
gph726333288,42,1,2021.09.06,颐和园旺季优惠（下午场门票）,进门口收票员服务态度不好！太横了！,,,,,,,,,,,,
