id,价格,评价,评价日期,票务类型,评论,,,,,,
匿名用户,519,1,2021.05.08,黄山风景区门票南大门成人票（云谷索道方向）,非常的差，一点都不值这个门票钱，完全跟书上写得不一样，人均700块钱,,,,,,
brucelee325,519,4,2021.05.16,黄山风景区门票南大门成人票（云谷索道方向）,非常好,,,,,,
MMD团,519,4,2021.05.17,黄山风景区成人票,事实上还不错！！,,,,,,
MMD团,519,4,2021.05.17,黄山风景区西海大峡谷观光缆车上行 - 成人票,事实上还不错！！,,,,,,
MMD团,519,4,2021.05.17,黄山风景区云谷上行索道票-成人票,事实上还不错！！,,,,,,
scx221676837,519,3,2021.05.09,黄山风景区门票南大门云谷索道方向优待票（老人/学生票/儿童）,有一张优特票因年满65岁，商家退款，我什么时候能收到退款，请回复,,,,,,
任雪333,519,2,2021.05.16,黄山风景区门票南大门云谷索道方向优待票（老人/学生票/儿童）,还可以，云海很美。。。。。。很美，很美,,,,,,
ZHo372074806,519,2,2021.05.16,黄山风景区门票南大门成人票（云谷索道方向）,下雨啥也没看到。。。。。。。。,,,,,,
euh625913955,519,3,2020.12.12,黄山风景区门票南大门成人票（云谷索道方向）,20201212从后山云谷寺爬上去的，一路仙人指路/白鹅岭/黑虎松/竖琴松/石笋峰/始信峰/梦笔生花/清凉台/猴子观海/狮子峰～下去转到团结松/排云亭/飞来石/光明顶（最高峰）开始下山鳌鱼峰/鳌鱼洞/百步云梯/莲花峰（没上去，赶时间）/迎客松/玉屏索道，坐景区大巴下去，买票回去。票价是旺季的价格，服务是淡季的服务，索道景交比旺季相比，早上晚发车，下午早收车。搞得爬山时间比较紧张。西海大峡谷还有一个什么景点封了，说是养护。我打客服电话说既然有的景点封了看不了，就应该相应的优惠一点票价。回复说两者没关系，不影响！景交大巴单次19/位，玉屏索道90/单次。,,,,,,
HqB579134598,519,5,2021.04.22,黄山风景区门票南大门成人票（云谷索道方向）,黄山薄海内外之名山，无如徽之黄山。登黄山，天下无山，观止矣,,,,,,
匿名用户,519,4,2021.04.20,黄山风景区门票南大门成人票（玉屏索道方向）,这次去爬黄山是大晴天，虽然爬山方便一些，但是没有看到云海，有些遗憾。,,,,,,
rZp484710132,519,5,2021.05.17,黄山风景区门票南大门成人票（云谷索道方向）,祝我妈长命百岁,,,,,,
大雪那天,519,5,2020.12.15,黄山风景区门票成人票（冬游）,交通：出发时开始下雪，还心想这雪下不大的。出门第一次遇到动车晚点两小时，第二天合肥到黄山动车，黄山再拼车一小时到黄山山下，一路冰渣子飙飞，行到一半需加装铁链防滑。景点：我们怕了四个小时只爬到迎客松，下大雪增加了困难，雪大风冷路滑，我们只买了防水鞋套，不知道它不防滑，每一步都异常艰难，偏偏我还穿了紧身裤……那段时间整个状态很糟糕，每走一步，暗骂一句，走得孤绝又心酸。披头散发极其狼狈地爬到目的地，身心放松，瞬间觉得一切都值得，不枉爬这么一遭。幸运的是节假日缆车延时，我们在寒风里300米距离排队一个小时，在冻僵之前顺利下山……这应该是我迄今最难忘的一个生日了。有机会希望在风和日丽时再去领略黄山其他的美,,,,,,
匿名用户,519,5,2021.05.05,黄山风景区门票南大门玉屏索道方向优待票（老人/学生/儿童）, ,,,,,,
匿名用户,519,3,2021.05.09,黄山风景区门票 - 儿童票,慕名而来，停车方便，不巧遇到下雨天，稍有遗憾。,,,,,,
番茄6766,519,1,2021.03.29,黄山风景区门票南大门成人票（云谷索道方向）,里面的人真坑。服务不好，当地人看见你是外地人坑你钱买保险，真丢黄山人，在哪体会不到风土文化，只能体会到失望。记住黄山人不可信，要信就信自己，不要管他们。说话真丢安徽人脸。订个酒店还能套路你。社会真险恶。,,,,,,
Rmh560464068,519,3,2021.05.10,黄山风景区门票南大门成人票（玉屏索道方向）,缆车很方便，爬山累了只能坐下缆车,,,,,,
Asd124133401,519,5,2021.05.14,黄山风景区门票南大门成人票（玉屏索道方向）,风景美如画，爬山累死个人,,,,,,
mubiao0615,519,3,2021.05.10,黄山风景区门票南大门成人票（云谷索道方向）,下雨天风景看的不是很清楚，有些遗憾～,,,,,,
吴爽恒硕,519,5,2021.03.04,黄山风景区门票南大门成人票（云谷索道方向）,风景还是很美的，山上住了一晚，遗憾没有看到云海。上山时下雨，好多人看见了彩虹！,,,,,,
PVC塑料地板,519,4,2021.05.13,黄山风景区云谷上行索道票-成人票,还会去,,,,,,
匿名用户,519,2,2021.05.09,黄山风景区门票南大门成人票（玉屏索道方向）,下山索道排队一个小时，五一出行太遭罪了,,,,,,
匿名用户,519,3,2021.05.09,黄山风景区玉屏索道上行 - 成人票,不用排队，停车方便，不巧的是遇到雨天，方便......,,,,,,
繁华皆尽成空,519,4,2020.12.01,黄山风景区门票南大门成人票（云谷索道方向）,开车从山东自驾去的黄山，开了10个多小时才到。到了已经晚上了。直接入住汤口镇某酒店（酒店有送游览路线图）基本都是南门进山（线路很成熟）。离换乘中心很近。19块的车票就可以送到景区入口。可选慈光阁或者云谷寺。大巴车送到以后（路上有一段路雾很大，能见度很低）你可以选择做索道或者步行上山。强烈建议坐索道。（虽然哥是全程徒步）步行大约需要2到3个小时才能到索道站那。全是台阶，也没啥好看的。就算有，估计你也没心情看。太累了。然后就按部就班的逛就行了。切记！轻装上阵。别带那么多东西。山顶东西价还可以（毕竟人挑上去的），没那么夸张。最好不要在山上过夜。除非你很有钱很哇塞。哥一天就爬完了（后悔没做索道，腿很疼）。索道上然后步行下山（适合大多数人群）。上山提前在汤口镇买好雨衣和鞋套，买便宜的就行，都是一次性的。然后就去征服黄山吧。我去的时候西海大峡谷没开放。因为地质灾害。山上小松鼠很可爱，喂了它几个板栗吃。,,,,,,
匿名用户,519,5,2021.05.13,黄山风景区语音导览票,没去成，，呀呀呀,,,,,,
Li825776726,519,5,2021.03.24,黄山风景区门票成人票（冬游）,黄山名不虚传 沿途虽然累 但是 非常推荐的,,,,,,
我肯定不吃宵夜,519,4,2021.05.13,黄山风景区门票优待票（老人/学生/儿童）,爬累了,,,,,,
xuenawangmeng,519,3,2021.05.03,黄山风景区门票南大门玉屏索道方向优待票（老人/学生/儿童）,五一人也太多了，人山人海的，想要好好逛就得人少的时候来,,,,,,
KYm925522378,519,5,2021.05.12,黄山风景区门票南大门成人票（云谷索道方向）,景色优美，套路少。,,,,,,
向日葵般得遇见,519,5,2021.05.08,黄山风景区门票南大门成人票（云谷索道方向）,黄山回来不看岳，真正的风景名画,,,,,,
OeF459708052,519,3,2021.05.07,黄山风景区门票 - 学生票,门票不贵，绝对超值五岳归来不看山，看过黄山不看岳,,,,,,
山谷的风铃,519,4,2021.05.06,黄山风景区门票南大门成人票（玉屏索道方向）,风景如画令人流连忘返，美中不足的是门票价格高了点。,,,,,,
yEu630198684,519,2,2021.05.08,黄山风景区门票南大门成人票（云谷索道方向）,去时下雨又是雾。真应那句雾里看花。啥都没看到，白去一趟,,,,,,
PQW294993545,519,4,2021.05.09,黄山风景区云谷上行索道票-成人票,人生总要爬一次黄山，喜欢黄山，,,,,,,
IzZ328636927,519,5,2021.05.09,黄山风景区门票南大门成人票（云谷索道方向）,很不错快一些婆婆万岁万岁万万岁说一下,,,,,,
HWE41467573,519,3,2021.05.07,黄山风景区门票南大门成人票（玉屏索道方向）,很好，值得一去的景区期待下次再次相聚,,,,,,
xuenawangmeng,519,3,2021.05.03,黄山风景区门票南大门成人票（玉屏索道方向）,人太多，不能五一来，人满为患，逛不了很长时间就下来了,,,,,,
alh772577206,519,4,2021.04.12,黄山风景区门票南大门成人票（玉屏索道方向）,值得去玩，景色优美。,,,,,,
fsl592543780,519,4,2021.05.10,黄山风景区玉屏索道上行 - 成人票,方便快捷,,,,,,
cDb236377213,519,5,2021.05.02,黄山风景区门票南大门玉屏索道方向优待票（老人/学生/儿童）,环境很好，看日出日落都很方便，还有三宝管家非常贴心，强烈推荐,,,,,,
匿名用户,519,5,2021.03.28,黄山风景区门票南大门成人票（云谷索道方向）,天气不好，全是雾气，除了贴脸的，什么都没看到,,,,,,
浪里小白龙QAQ。,519,5,2021.05.09,黄山风景区成人票,好累好累啊  风景真的真的好,,,,,,
SAP884842591,519,5,2021.05.08,黄山风景区门票南大门云谷索道方向优待票（老人/学生票/儿童）,环境优美，空气清新。下次还会过来的。,,,,,,
aTp179781415,519,5,2021.05.11,黄山风景区门票南大门成人票（云谷索道方向）,美景美食,,,,,,
瑛912,519,5,2021.05.10,黄山风景区门票南大门成人票（云谷索道方向）, ,,,,,,
djs278266867,519,4,2021.04.22,黄山风景区玉屏索道上行 - 成人票,坐上缆车可以看到美丽山景,,,,,,
檀氏点穴法,519,4,2021.04.10,黄山风景区门票南大门成人票（玉屏索道方向）,满意是对黄山的景色，真的非常漂亮，不满意的是部分工作人员，买个转乘客车票态度是真差，只给用微信，给现金直接说不找零，是真嚣张，给黄山摸黑,,,,,,
分享pan,519,4,2021.04.19,黄山风景区门票南大门成人票（玉屏索道方向）,巍峨壮观，要是能遇到云海什么的更美,,,,,,
fNc856198444,519,4,2021.05.06,黄山风景区门票（成人票）可二次入园,请至少当天的16点前购买,黄山风景佳天下，我会再游黄山！,,,,,
gamacby,519,3,2021.05.04,黄山风景区门票南大门成人票（玉屏索道方向）,风景不错就是贵了点，190只是门票，啥都不包含,,,,,,
赚钱叫外卖525,519,3,2021.05.03,黄山风景区门票南大门成人票（云谷索道方向）,很美，建议节假日不要去，错峰出行，不然堵人让你怀疑人生。,,,,,,
kIb314209333,519,3,2021.05.04,黄山风景区成人票,去的那天下小雨所以看不到好的风景，有点遗憾,,,,,,
RPl480590713,519,4,2021.05.09,黄山风景区成人票,物有所值,,,,,,
inr657880972,519,4,2021.05.09,黄山风景区门票南大门成人票（玉屏索道方向）,很满意！就是太累了！不想再去了！,,,,,,
JomlyNakamura,519,3,2021.05.02,黄山风景区语音导览票（不含门票）,语音偶尔用用还行吧，不会一直用，做好功课也不需要。,,,,,,
lmf454100417,519,4,2021.05.04,黄山风景区门票南大门云谷索道方向优待票（老人/学生票/儿童）,好漂亮，以后有可能还会过来，不错，记忆深刻,,,,,,
PMo961762819,519,5,2021.05.09,黄山风景区门票南大门云谷索道方向优待票（老人/学生票/儿童）,下次再来看日出，云海。,,,,,,
八十年代的唱片机,519,3,2021.05.03,黄山风景区门票南大门成人票（玉屏索道方向）,风景好！服务差！路标令人摸不着头脑,,,,,,
inr657880972,519,4,2021.05.09,黄山风景区门票南大门成人票（玉屏索道方向）,黄山不错的,,,,,,
奋斗青年429,519,3,2021.05.03,黄山风景区门票南大门成人票（玉屏索道方向）,自然风光很漂亮，就是太堵了。推荐大家去玩，避开节假日,,,,,,
戒怯,519,4,2021.04.19,黄山风景区门票南大门成人票（玉屏索道方向）,黄山风景区，风景秀丽，山峰林立，多松竹，莲花峰、天都峰并肩而立，如擎天之柱，顶着大风登莲花峰看日出，为人生壮举,,,,,,
匿名用户,519,5,2021.03.26,黄山风景区门票南大门成人票（云谷索道方向）,黄山果然名不虚传，处处是美景,,,,,,
pfu275255920,519,5,2021.05.03,黄山风景区门票南大门成人票（玉屏索道方向）,风景如画，省点力气到山顶爬山，不做索道累死了,,,,,,
PSM283494890,519,1,2021.05.03,黄山风景区登山三宝（登山杖+雨衣+地图）不限人群票,垃圾，草，黄山形象被这十块钱毁灭了,,,,,,
匿名用户,519,5,2021.05.08,黄山风景区门票南大门成人票（云谷索道方向）,玩的好累呀,,,,,,
Xflzrlz,519,5,2021.05.03,黄山风景区玉屏索道上行 - 儿童票,环境很好，服务周到，管理有序，感觉挺好,,,,,,
JomlyNakamura,519,5,2021.05.02,黄山风景区玉屏索道上行 - 成人票,时间赶不及，必须上索道，景色很赞。,,,,,,
okay丫丫,519,4,2021.05.04,黄山风景区门票（成人票）可二次入园,请至少当天的16点前购买,出了爬山有点累，不过值得一去,,,,,
匿名用户,519,5,2021.05.05,黄山风景区门票南大门成人票（云谷索道方向）,非常棒！一级棒！一家人玩得超开心！,,,,,,
