id,价格,评价,评价日期,票务类型,评论,
匿名用户,418,2,2020.05.27,张家界核心景区武陵源4日成人票,除了记住了这只从手上抢走棒棒糖的小猴纸，别的没什么留下特别深的印象，和五岳比起来也就just soso!  而且太坑外地人，何况我们株洲来的从火车站就被送到金鹰票务中心被坑了。还是觉得玩玩天门山就够了，这边特别爱风水的来吧，不太适合不太懂的学生。,
匿名用户,418,5,2020.08.31,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,自然风光无限好，非常值得一看的,
IvP898219649,418,4,2020.08.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),景色是美的 就是里面摆渡车不够灵活 很多景点都要走回头路才能坐上摆渡车,
Leixia136,418,3,2020.08.18,张家界核心景区武陵源4日门票成人票(吴家峪入口),很大，需要三到四天才能全部走完。袁家界看山，金鞭溪看水，就足够了。看的多了山貌就重复了。,
匿名用户,418,2,2020.08.08,张家界核心景区武陵源4日门票成人票(吴家峪入口),没什么值得游的，去张家界，还是就去天门洞就是了，武陵源的景点都比较坑，金鞭溪猴子特别多，很可怕，抢东西非常凶,
ubk545004292,418,5,2020.09.03,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,好,
Akm357072753,418,1,2020.08.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),超级烂，八月可以买亲子票，便宜一半，这里没有告知，欺骗我买两张全票，到现在还没解决问题。骗子。,
uSM635059526,418,2,2020.08.28,张家界核心景区武陵源四日通票成人票（地推票）,好的风景应该配好的服务 好乱感觉景区管理,
牵手微笑5211,418,5,2020.08.11,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,景区超级大，入住的民宿老板会帮我们推荐路线，就是三天下来脚走累了，森林公园的风景真的很美,
a51388948,418,5,2020.08.26,张家界核心景区武陵源4日门票成人票(吴家峪入口),人在画中游，太壮观了。大自然的神奇，鬼斧神工！！！！！,
咕菇鸡,418,1,2020.08.30,张家界核心景区武陵源语音导览票（不含门票）,不好用，不建议大家购买………………………,
elw309173880,418,5,2020.09.01,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,值得推荐,
dEu953117981,418,5,2020.08.30,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,不错的地方，推荐,
zj4jzhujian,418,5,2020.09.02,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,真的很美。,
匿名用户,418,2,2020.08.20,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,不好玩，就普通爬山，对于城里人可能很新鲜，农村人感觉呵呵,
aKB928016276,418,4,2020.08.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),可以的 景色优美 坐缆车看很美 建议从标志门进站 天线第一洞要看,
匿名用户,418,5,2020.08.27,张家界核心景区武陵源4日门票成人票(吴家峪入口),景点很多，都很不错。强烈推荐。,
一整天的薄荷凉,418,5,2020.08.26,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,自摸股民股民五个月弄过来取样化验,
嘻嘻甘子,418,5,2020.08.28,张家界核心景区武陵源4日门票成人票(吴家峪入口),恐高星人的快乐,
CsR999109308,418,3,2020.08.20,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,太大了 有点迷路  去的时候下雨  景区车子还是很方便,
这名字没被占,418,3,2020.08.24,张家界核心景区武陵源4日成人票,还可以，喜欢爬山运动的可以去玩，我是不想去第二次,
Cqc715452180,418,1,2020.08.24,张家界核心景区武陵源4日门票成人票(吴家峪入口),坑的一批 位置坑 服务坑  我这多年玩的位置 最坑 没有之一,
燃7498,418,5,2020.06.21,张家界核心景区武陵源4日成人票,张家界，真正令人叹为观止的自然遗产，震撼！,
XRv762999782,418,3,2020.08.25,张家界核心景区武陵源4日成人票,还行，第二次来了，陪的朋友，就是票价有点贵，,
XfU116108508,418,4,2020.08.11,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,武陵源真的巨大，门票是3天的，感觉3天都走不完！太大了，奇山异石真的好美，淡季过来人少舒服！,
雪球与波妞妞,418,2,2020.08.19,张家界核心景区武陵源语音导览票（不含门票）,比较鸡肋。没有什么实际性的帮助。如果能够添加推荐路线就好了。,
小丑鱼CL,418,4,2020.05.05,张家界核心景区武陵源4日成人票,一定要早点去 五一6点就开门了 不过首班环保车6点半才发车 玩了两天 早上10点之前景色非常美 也没人 10点后太阳大会很热 旅游团也一波接一波的来 我们的路线是第一天山上路线 百龙天梯上袁家界 到杨家界 再到天子山 最后8000多台阶下来 徒步十里画廊；第二天山下路线 水绕四门金鞭溪 徒步两小时后索道往返上黄石寨,
dEO554558136,418,4,2020.08.22,张家界核心景区武陵源四日通票成人票（地推票）,好山好水好风景不愧是著名的旅游景点,
KXJ529087958,418,1,2020.08.04,张家界核心景区武陵源4日门票成人票(吴家峪入口),景区还可以，差评给美团。60岁以上免门票，带儿童可以半票，带了两个儿童，美团上全票买的。建议带儿童老人出游的，带上户口本，直接去景区门票中心买票,
XEM662958681,418,4,2020.08.27,张家界核心景区武陵源4日门票成人票(吴家峪入口),很方便,
dEO554558136,418,3,2020.08.22,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,值得去的好地方景色很美，空气是那么的好。,
蔓爸,418,4,2020.08.26,张家界核心景区武陵源4日成人票,很好,
Kfm283844702,418,5,2020.07.03,张家界核心景区武陵源4日门票成人票(吴家峪入口),虽然天气不好，一直下雨，但是还能让我们看到了另一种美。真的是大自然的馈赠，自然风貌太壮观了。太绝了！,
Tnc526204846,418,5,2020.08.23,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,非常好，门票便宜,
彭彭4991,418,3,2020.08.17,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,风景不错，五一去玩的，人很多，时间要是再多点就好了,
隳太忆,418,2,2020.08.20,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,很失望，感觉就是个大型广场，无奈,
试试才知道。,418,4,2020.06.19,张家界核心景区武陵源景区4日门票成人票（张家界国家森林公园）, ,
匿名用户,418,3,2020.08.04,张家界核心景区武陵源4日门票成人票(吴家峪入口),景区太大，需要很好的体力！不要提着塑料袋路过猴子出没的大氧吧广场区域，猴子会疯狂的抢吃的！,
dsq520lmp,418,5,2020.08.19,张家界核心景区武陵源4日成人票,很不错，服务也好，环境更好，适合一家人去旅游。,
杨yxxx,418,5,2020.07.28,张家界核心景区武陵源4日成人票,可以玩几天风景好，风景区门口的酒店又便宜又好，而且吃的都不贵，味道还很好，下次抽空还要带父母再去，真的很值得去,
AGewenQian,418,5,2020.08.19,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,挺好的，缆车很好,
tJK116616409,418,4,2020.08.23,张家界核心景区武陵源4日门票成人票(吴家峪入口),山山水水张家界,
AgE324013990,418,5,2020.08.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),好,
uZY883396356,418,2,2020.08.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),一般般般吧。里面收费的项目太多了。,
匿名用户,418,2,2020.08.18,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,还行吧。不过没有张家界的天门山好玩,
_qqf581430541188,418,3,2020.08.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),我买的三张全价票却给我发了一张优惠票。,
siao211,418,3,2020.08.09,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,那里的导游很坑，东西不是一般的贵，最好自己多备一些常用品和食物,
qiU185999290,418,1,2020.07.09,张家界核心景区武陵源语音导览票（不含门票）,不怎么样 这个语音不是一直说的，老是要去点,
晨曦41894,418,3,2020.06.18,张家界核心景区武陵源（儿童/老人/学生）4日票,风景不错，空气特清新，天然氧吧！环境可以，交通方便。,
otF153974217,418,3,2020.08.18,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
雨后星空2018,418,5,2020.05.19,张家界核心景区武陵源4日成人票, ,
TSX544752541,418,3,2020.08.11,张家界核心景区武陵源4日门票成人票(吴家峪入口),去完天门山再去森林公园就感觉没什么意思了。天子山，袁家界不错。,
匿名用户,418,4,2020.08.03,张家界核心景区武陵源（儿童/老人/学生）4日票,风景很好，而且客栈老板也不错，就是门票不是一套的，乘坐百龙天梯啥的还要重新排队，太麻烦,
只爱妳,418,3,2020.07.29,张家界核心景区武陵源4日门票成人票(吴家峪入口),没看见啥，去了全是大雾，再就是猴子,
缺水的fish,418,4,2020.08.20,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,值得去周游一圈,
YtL667512943,418,5,2020.08.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),景色太美了,
匿名用户,418,2,2020.08.18,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,人太多，排了一天的队，急急忙忙就到晚上了！,
Bii303353672,418,5,2020.08.16,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,设施完善，交通方便，路线图标示明显。,
wongshiyan,418,5,2020.08.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),风景非常漂亮,
CVp246407296,418,2,2020.08.18,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,排一天队，晒一天太阳，感觉就是挤！,
VyG218833906,418,4,2020.08.08,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,景好看，一张门票能看三天也可以，但是千万不要在节假日去，景看2小时，排队6小时。,
